Event	Twet_ID	User_ID	Date	Orig_Tweet	Situational	Confidence	R1NR0
charliehebdo	553124985900785666	485861064	2015-01-08 09:44:07+00:00	At Hong Kong's Foreign Correspondents' Club just now. #JeSuisCharlie http://t.co/rzm4arU3Rb	2	0.820019036	0
charliehebdo	553136990787342336	2163076560	2015-01-08 10:31:50+00:00	"-Muslim shooter - 1.7 Billion Muslims guilty -Black shooter - ""All Blacks are violent"" -White Shooter - ""Lone Wolf"" #CharlieHebdo"	1	0.840036605	0
charliehebdo	553538456207777792	14511951	2015-01-09 13:07:06+00:00	"Reports: Armed man takes multiple hostages in Paris kosher grocery store, SWAT teams on scene http://t.co/dU9efPMFeV"	1	0.880412968	0
charliehebdo	552831705351225344	271413771	2015-01-07 14:18:44+00:00	#JeSuisCharlie trends after brutal shooting at #CharlieHebdo magazine http://t.co/2tT7BnOx1u http://t.co/oMTsEqXs1h	2	0.820019036	0
charliehebdo	553160213839486976	438355707	2015-01-08 12:04:06+00:00	MT @Paris The Eiffel tower to switch off the lights at 20h in tribute to #CharlieHebdo victims http://t.co/s0yWX90f2L	1	0.880433371	0
charliehebdo	553151201253294080	87416722	2015-01-08 11:28:18+00:00	Update - AFP reports #CharlieHebdo will publish an edition of the magazine as normal next week	2	0.820019036	0
charliehebdo	553111157738057728	1571428436	2015-01-08 08:49:10+00:00	So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech http://t.co/X8iyp64azl	2	0.881327454	0
charliehebdo	552841477819473920	16721461	2015-01-07 14:57:34+00:00	FLASHBACK: White House condemns #CharlieHebdo cartoons (9/9/12) http://t.co/4YbAJRGwXb	2	0.82016846	0
charliehebdo	553214783647145984	1905230346	2015-01-08 15:40:57+00:00	#JeSuisCharlie. Solidarity. Freedom.	2	0.820019036	0
charliehebdo	553187990953295872	20772763	2015-01-08 13:54:29+00:00	"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" - Voltaire #CharlieHebdo"	2	0.841117005	0
charliehebdo	552837027616804864	78890225	2015-01-07 14:39:53+00:00	It's really important to spread news of all the Muslims who are condemning the mass murder at #CharlieHebdo http://t.co/9gzWACXGq1	2	0.848405103	0
charliehebdo	553231516290269184	5695632	2015-01-08 16:47:26+00:00	Pictures From #CharlieHebdo Solidarity Vigils Across The Globe http://t.co/PwIlxlQEuD http://t.co/dgR5c4Tr6m	2	0.820019036	0
charliehebdo	552842042242789377	1020058453	2015-01-07 14:59:48+00:00	"Remembering the four French ""Charlie Hebdo"" cartoonists killed in terror attack today http://t.co/nv5A2qKNQN http://t.co/TZovXRJpVp"	1	0.880433371	0
charliehebdo	553578348111085568	458992712	2015-01-09 15:45:37+00:00	"""Female Islamist terrorist"" attacks Paris Jewish store. As a woman, she has equal rights only when it comes to murdering nonbelievers."	2	0.939338776	0
charliehebdo	552809042687819776	265321840	2015-01-07 12:48:41+00:00	People who have actually died of being offended: 0 People who have died because others were offended: far too many. #CharlieHebdo	1	0.606015232	0
charliehebdo	553126044375732224	142375993	2015-01-08 09:48:20+00:00	Western double standards hit a new low following #CharlieHebdo By cartoonist @LatuffCartoons http://t.co/cvuwTFU7XY	1	0.880412968	0
charliehebdo	553186026811039745	403338386	2015-01-08 13:46:41+00:00	INFOGRAPHIC: Anti-#Muslim attacks in #France after the Charlie Hebdo massacre. #no2h8 @HuffPostUK @Independent http://t.co/KlWiFmYyb6	2	0.820019036	0
charliehebdo	552819569103220736	47624589	2015-01-07 13:30:30+00:00	"Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our #CharlieHebdo colleagues."	2	0.878620216	0
charliehebdo	553553331671408641	7587032	2015-01-09 14:06:13+00:00	Armed police arrest young people on a scooter as they arrive near kosher store #ParisAttacks http://t.co/M4aH8CyXma http://t.co/rjTNwgJn8l	1	0.880412968	0
charliehebdo	553532507623546881	780024367	2015-01-09 12:43:28+00:00	This is what courage and duty look like... #CharlieHebdo http://t.co/aKVE7buqcQ	2	0.825536961	0
charliehebdo	553143519536500738	1994321	2015-01-08 10:57:46+00:00	"#BREAKING : Satirical weekly #CharlieHebdo will come out next week, despite bloodbath http://t.co/LdSF5QeCiv (Editorialist)"	2	0.820005945	0
charliehebdo	552822739388882944	48322782	2015-01-07 13:43:06+00:00	"The Last Picture of #CharlieHebdo' Victim. ""No Terrorists Attack in #France Yet - Wait The End of 2015's Greetings"" http://t.co/vP2jMnnzvo"	1	0.655616073	0
charliehebdo	553123078541434880	364930669	2015-01-08 09:36:33+00:00	This cartoon from Gado nails it - #JeSuisCharlie @iGaddo http://t.co/G4uLLfD48N	1	0.880412968	0
charliehebdo	552983656231628800	15438913	2015-01-08 00:22:32+00:00	Crowds gather around the world in solidarity with #CharlieHebdo victims http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan	2	0.820019036	0
charliehebdo	552849865680494595	2502895924	2015-01-07 15:30:54+00:00	Reprinting #CharlieHebdo Mohammed Cartoons is Best Way to Defy Islamic Cartoonophobia http://t.co/fKoM48aNpR http://t.co/3R1KTd2OWP	2	0.851381084	0
charliehebdo	552795056080691200	64643056	2015-01-07 11:53:06+00:00	VIDEO from the scene of fatal shooting in Paris http://t.co/sL3aG464Lt #CharlieHebdo http://t.co/FLC3mR5C2S	1	0.880412968	0
charliehebdo	553102828743716864	163718817	2015-01-08 08:16:05+00:00	One of the most compelling &amp; relevant things I've seen on #CharlieHebdo so far. Pics say more than words sometimes. http://t.co/RJslBvn6gv	1	0.880538326	0
charliehebdo	553542245966958592	2097571	2015-01-09 13:22:10+00:00	Paris Mayor Anne Hidalgo rushing to scene of hostage situation in Porte de Vincennes area of Paris: http://t.co/qB4b5cKvPg	1	0.880412968	0
charliehebdo	552842642216988672	23745072	2015-01-07 15:02:11+00:00	"Oh, and the cover of today's edition of Charlie Hebdo mocked Michel Houellebecq for writing an Islamophobic novel... http://t.co/moLfdEMlpM"	2	0.820041593	0
charliehebdo	552793409438904321	154485832	2015-01-07 11:46:33+00:00	"I'm uneasy with the portrayal of Charlie Hebdo as magazine that ""provokes"". No, it publishes cartoons. People choose how they react to that."	2	0.820131927	0
charliehebdo	553591980748734464	1630896181	2015-01-09 16:39:48+00:00	BREAKING: Gunmen in #CharlieHebdo massacre reportedly killed: http://t.co/pOJLo4rJps http://t.co/XN0zMd5kaO	2	0.820019036	0
charliehebdo	552811128326475776	1878576403	2015-01-07 12:56:58+00:00	No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao	2	0.869522342	0
charliehebdo	553563780928770048	204089551	2015-01-09 14:47:44+00:00	If these fuckers in Paris didn't have hostages if AC130 them bitches.	2	0.580564847	0
charliehebdo	553562569169199104	227837742	2015-01-09 14:42:55+00:00	Breaking News: 2 hostage standoffs right now in France. 1 involves #CharlieHebdo suspects. http://t.co/HlhbTJmm1D http://t.co/CwmrmxLApA	1	0.921700301	0
charliehebdo	552825512708808704	2097571	2015-01-07 13:54:07+00:00	Amateur video shows chaos of Paris shooting: http://t.co/LEUbEHynyX #CharlieHebdo http://t.co/2T355HIHgh	2	0.820019036	0
charliehebdo	552806624046641153	21368060	2015-01-07 12:39:04+00:00	Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.	2	0.801289528	0
charliehebdo	552981694979248128	227837742	2015-01-08 00:14:44+00:00	"We are monitoring police operation going on right now in #Reims, France. Latest on #CharlieHebdo attack on #AC360 8p http://t.co/niJKHosLpm"	2	0.820143403	0
charliehebdo	553506091389440000	2453787236	2015-01-09 10:58:30+00:00	→ http://t.co/DVGUfqUEq4 Charlie Hebdo 86 Charlie Hebdo attack: Helicopters hunt for suspects in woods of France http://t.co/8WhrB18Em7	1	0.880505562	0
charliehebdo	552830674357334016	14401607	2015-01-07 14:14:38+00:00	"RT @froomkin: #CharlieHebdo's Charb: ""I would rather die standing up than live on my knees” http://t.co/cGlB7C9tZ2 http://t.co/RjjZm3r6gb"	2	0.820028122	0
charliehebdo	553589330846183425	19636948	2015-01-09 16:29:16+00:00	"BREAKING: Police official tells the Associated Press suspects in Charlie Hebdo massacre killed, hostage freed."	2	0.820019036	0
charliehebdo	553506946054369280	86516574	2015-01-09 11:01:54+00:00	Think this ticks all the boxes. #JeSuisCharlie http://t.co/TTbO4qHjp9	2	0.820019036	0
charliehebdo	553213740137467907	23569016	2015-01-08 15:36:48+00:00	The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie http://t.co/rpNHS7BmiL	1	0.880412968	0
charliehebdo	552851421155299328	315878798	2015-01-07 15:37:04+00:00	In memory for those killed in #ParisShooting. #CharlieHebdo http://t.co/9dro44SriY	1	0.880412968	0
charliehebdo	553182889379397632	277501298	2015-01-08 13:34:13+00:00	Time for every Western Country 2 stand up &amp; say..... #JeSuisCharlie #IAmCharlieHebdo http://t.co/Okepxlhrl4	1	0.880412968	0
charliehebdo	553588326578417664	7587032	2015-01-09 16:25:16+00:00	VIDEO Ambulances &amp; police race to site of hostage scene north-east of Paris as #CharlieHebdo gunmen reported killed http://t.co/1X6svwi3zz	1	0.880412968	0
charliehebdo	553162589744926720	17469289	2015-01-08 12:13:33+00:00	"Slain Charlie Hebdo editor: ""I prefer to die standing than live on my knees"" http://t.co/KQDlqBNyNA http://t.co/Ms8wqibhsZ"	2	0.878620216	0
charliehebdo	552826443965927425	61451642	2015-01-07 13:57:49+00:00	Short piece from me on why no one is to blame for #CharlieHebdo murder but the murderers themselves http://t.co/XkrzPFPhRl	2	0.820131927	0
charliehebdo	553570914143854592	7587032	2015-01-09 15:16:05+00:00	Armed police lead people away near the store where hostages have been taken. #ParisAttacks http://t.co/qxlwCWdaVB http://t.co/bnhb1DcAbj	2	0.820021156	0
charliehebdo	552846565950627840	1073802444	2015-01-07 15:17:47+00:00	"Maryam Rajavi condemns Charlie Hebdo attack in Paris, offers her condolences to French people and government http://t.co/RZkTHR96wV #iran"	2	0.908630921	0
charliehebdo	552826992509599744	45564482	2015-01-07 14:00:00+00:00	12 people have been confirmed dead in attack on French satire magazine #CharlieHebdo: http://t.co/VzRHTuAfCp	2	0.82016846	0
charliehebdo	553105493255000065	109042732	2015-01-08 08:26:40+00:00	"'Break one, thousand will rise' Awesome solidarity cartoons in support of #CharlieHebdoAttack victims #JeSuisCharlie http://t.co/i1yzqTPo4n"	1	0.851660565	0
charliehebdo	552982669840355329	254507476	2015-01-08 00:18:37+00:00	"Yes, tweet actual covers instead of the mere #JeSuisCharlie. They are, after all, what the bullies can't handle. http://t.co/ukRpofTzK0”"	2	0.832721526	0
charliehebdo	552827979093385216	2402254161	2015-01-07 14:03:55+00:00	A sad sad day for journalism but now we are all #CharlieHebdo please Retweet and Show our Support http://t.co/ufflZfhoaX	2	0.834274562	0
charliehebdo	553572111441465344	208019751	2015-01-09 15:20:50+00:00	Prince Harry signs a book of condolence at the French Embassy in London after the attacks in #Paris http://t.co/W0ZWcOQLgi	2	0.908630921	0
charliehebdo	553195806899970048	14465607	2015-01-08 14:25:32+00:00	"After Paris, Obama vows vigilance on terrorism as he releases Gitmo prisoners http://t.co/6vgpK4rTSl #TCOT via @IBDinvestors"	1	0.880412968	0
charliehebdo	553543319423553537	18643437	2015-01-09 13:26:26+00:00	"If rightwing radical Christians were killing people in U.S. &amp; Europe, would the hard left be bleating about Christianophobia? #JeSuisCharlie"	2	0.807592064	0
charliehebdo	552833942777511937	42371615	2015-01-07 14:27:37+00:00	"You can take offence, disapprove, demonstrate; but not silence or kill. We will not be intimidated. #JeSuisCharlie http://t.co/uil7iv8zaF"	2	0.820088713	0
charliehebdo	553576648973377537	487600344	2015-01-09 15:38:52+00:00	#Anonymous says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/Hrvbt04eKT http://t.co/Lsx5n9Ywv0	2	0.820090239	0
charliehebdo	552836586191474689	271413771	2015-01-07 14:38:08+00:00	"Calls for ""every newspaper in Europe"" to print Charlie Hebdo cartoons http://t.co/2tT7BnOx1u http://t.co/oMTsEqXs1h #JeSuisCharlie"	1	0.880412968	0
charliehebdo	553591758899412993	868112707	2015-01-09 16:38:55+00:00	Several hostages freed at Jewish supermarket in Paris including a child (R). Photo Thomas Samson #AFP http://t.co/b6ikL2BYyy	1	0.880412968	0
charliehebdo	553163722378977282	3108351	2015-01-08 12:18:03+00:00	"""As with 9/11, most French residents will remember for a long time where they were on January 7, 2015."" http://t.co/GTM7lKrIpK #CharlieHebdo"	2	0.519699075	0
charliehebdo	552836695754678273	952112047	2015-01-07 14:38:34+00:00	"Americans, rest assured that if we could've prevented today's Paris terrorist attack by waterboarding, we wouldn't. Too mean."	2	0.820028122	0
charliehebdo	553216874130206721	918346674	2015-01-08 15:49:15+00:00	Cartoonists fight back. #JeSuisCharlie http://t.co/vUByhnDcHw	1	0.880412968	0
charliehebdo	552789886202175490	16931360	2015-01-07 11:32:33+00:00	"Charlie Hebdo's last cartoon on Twitter: Abu Bakr al-Baghdadi saying ""and especially, health!"" (New Year's greeting) http://t.co/UMEWDeR6z4"	2	0.934935346	0
charliehebdo	552978225010184193	433584049	2015-01-08 00:00:57+00:00	Reports coming out from Paris say the policeman murdered on the pavement was Ahmed Merabet. A French muslim. #JeSuisCharlie	1	0.70275889	0
charliehebdo	552978642968780800	419520517	2015-01-08 00:02:36+00:00	"B.Z., Berlin's biggest paper stands up by putting multiple Charlie Hebdo cartoons on its cover, including Proph Mo: http://t.co/c3LiE3dgeo"	1	0.880412968	0
charliehebdo	553126953268834304	92377901	2015-01-08 09:51:56+00:00	A picture says more than a thousand words. #CharlieHebdo http://t.co/f4HSXz0qIj	1	0.880505562	0
charliehebdo	552847505763737600	820585	2015-01-07 15:21:31+00:00	"I wake up to #NAACPBombing and #CharlieHebdo massacre, the violence of both betraying the insecurity &amp; weakness of the assailants."	2	0.83079921	0
charliehebdo	553124563266306048	2190056023	2015-01-08 09:42:27+00:00	Reports of an explosion at a kebab shop close to a mosque near Lyon. No indication of link to #CharlieHebdo attack. http://t.co/IZgGQj70kR	1	0.880412968	0
charliehebdo	552816561514635264	788524	2015-01-07 13:18:33+00:00	Fight intimidation with controversy: #CharlieHebdo's response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG	2	0.820019036	0
charliehebdo	553110609513177088	16887175	2015-01-08 08:47:00+00:00	An explosion has been reported near a mosque in Paris. Updates: http://t.co/pmS6OiSh40 #ParisShooting #JeSuisCharlie http://t.co/NiglsAQGwM	2	0.820060372	0
charliehebdo	553581958455123968	380648579	2015-01-09 15:59:58+00:00	#BREAKING Explosions at site where Charlie Hebdo suspects holed up: AFP	2	0.820021156	0
charliehebdo	553198107278987264	2966351008	2015-01-08 14:34:41+00:00	"We're not responsible of http://t.co/SBWJDNXpjH, this is a fake, and maybe a scam. Avoid it ! #OpCharlieHebdo #JeSuisCharlie #CharlieHebdo"	2	0.867982912	0
charliehebdo	553560219981459457	48300067	2015-01-09 14:33:35+00:00	Excellent! The new cinema and art critics #JeSuisCharlie http://t.co/Y2KCVDRWPO	2	0.934155372	0
charliehebdo	552829734502297600	14588748	2015-01-07 14:10:54+00:00	"#CharlieHebdo's Charb: ""I would rather die standing up than live on my knees” http://t.co/u6f5G55osR http://t.co/jEhFMSh0Au"	2	0.820028122	0
charliehebdo	553591841996951553	255527829	2015-01-09 16:39:15+00:00	Amazing @AFP photo apparently of hostages at #Paris supermarket siege being carried away. All app alive #c4news http://t.co/u9eIZVG0xE	2	0.820019036	0
charliehebdo	553584366803488770	428333	2015-01-09 16:09:32+00:00	Smoke rising over first #Paris hostage scene. Watch live on CNN. http://t.co/HAhU3MDTUj	1	0.880412968	0
charliehebdo	553583847850663936	8350912	2015-01-09 16:07:29+00:00	LIVE REPORT - Assault in #Dammartin http://t.co/j0qZQGopsx #CharlieHebdo http://t.co/czsIwEto2d	1	0.880412968	0
charliehebdo	553195969282867202	415753384	2015-01-08 14:26:11+00:00	"Tributes, fear and resilience in Paris a day after the ‘Charlie Hebdo' attack http://t.co/pJLw31QhOY @MEMMOSDubai #Dubai #UAE"	2	0.820019036	0
charliehebdo	552847370489430017	373783051	2015-01-07 15:20:59+00:00	Fuck Islam and fuck their pedophile prophet. That's all. #CharlieHebdo http://t.co/LlVvy35DUg	2	0.731703108	0
charliehebdo	553537322218553344	65260792	2015-01-09 13:02:36+00:00	The reason to have a #JeNeSuisPasCharlie convo now is precisely because #JeSuisCharlie is using the tragedy to elevate them above criticism	2	0.820019036	0
charliehebdo	552838324977545216	122928586	2015-01-07 14:45:02+00:00	"As a human, I condemn today's terrorist act. As a Muslim, I damn those who commit terrorism in #Islam's name #JeSuisCharlie #CharlieHebdo"	2	0.811099568	0
charliehebdo	552791719272775680	16076032	2015-01-07 11:39:50+00:00	The Guardian has live coverage of the Paris shooting at Charlie Hebdo http://t.co/M27vO7xFIk	1	0.880412968	0
charliehebdo	552785391653494784	15798091	2015-01-07 11:14:42+00:00	Prediction: the #CharlieHebdo massacre will not dent the political class's complacency one iota	1	0.880577879	0
charliehebdo	552848426812313600	199721359	2015-01-07 15:25:11+00:00	"MT @grasswire: #CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/nUceGIaD03"	2	0.68450679	0
charliehebdo	553583035820802048	3108351	2015-01-09 16:04:15+00:00	"Smoke is emerging from building at site of hostage situation. Gunshots, loud blasts heard. http://t.co/IZoucAQgFi #CharlieHebdo"	1	0.880412968	0
charliehebdo	553580499395174400	358204197	2015-01-09 15:54:10+00:00	While the West fought foreign wars we ignored the threat from within our own societies says UKIP Leader @Nigel_Farage http://t.co/cJ8lyelD5U	2	0.820046192	0
charliehebdo	553587542067773440	209176493	2015-01-09 16:22:09+00:00	"We can never defeat terrorism if we have allies like Saudi Arabia who behead religious, political or sexual dissenters #JeSuisCharlie"	2	0.81639958	0
charliehebdo	553198344034865152	16973333	2015-01-08 14:35:37+00:00	These cartoons are all poignant tributes to victims of the Charlie Hebdo attack http://t.co/Q9SLIvYt7o http://t.co/fKRn7dO6ZD	2	0.820019036	0
charliehebdo	553172769819852800	585612126	2015-01-08 12:54:00+00:00	Brilliant. #JeSuisCharlie via @lectrr http://t.co/CSe2EN1Fxg	2	0.820019036	0
charliehebdo	553540872986705920	17152053	2015-01-09 13:16:43+00:00	Our cover #CharlieHebdo #JeSuisCharlie http://t.co/q29opNZ0jr	2	0.820046192	0
charliehebdo	553143987377561600	59627487	2015-01-08 10:59:38+00:00	The Pen Is Mightier Than The Sword: 28 Cartoonists Pay Tribute To Charlie Hebdo Victims: http://t.co/sSfQMaSviI http://t.co/0nOThrr8VX	1	0.880433371	0
charliehebdo	553553112456499200	15108702	2015-01-09 14:05:21+00:00	Hostages taken at Paris kosher supermarket. LIVE coverage: http://t.co/pPdZtg397o http://t.co/sfTrtKY2wr	1	0.880412968	0
charliehebdo	553140194606469121	514019413	2015-01-08 10:44:33+00:00	A sea of #JeSuisCharlie signs held by French nationals in Sydney for #CharlesHebdo victims. http://t.co/YC6rpzAyiZ	1	0.880412968	0
charliehebdo	553145034720030720	27457454	2015-01-08 11:03:47+00:00	"If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4"	2	0.820140948	0
charliehebdo	552833148128862208	20848139	2015-01-07 14:24:28+00:00	Dr Ali from the Irish Islamic Culture Centre just said he would seek legal advice if any journalist tweets one of #CharlieHebdo cartoons.	2	0.561861456	0
charliehebdo	553569333150896129	1634077976	2015-01-09 15:09:48+00:00	"Wake up,it's real. #CharlieHebdo http://t.co/nuA9sHgEOR"	1	0.880412968	0
charliehebdo	553135991083769856	15179672	2015-01-08 10:27:51+00:00	We are observing a minute's silence today at 11am. If you support press freedom please share &amp; join us #JeSuisCharlie http://t.co/LSCtwgNDAB	2	0.534127055	0
charliehebdo	552838134627860480	20304663	2015-01-07 14:44:17+00:00	"One of my favourites, particularly relevant right now #CharlieHebdo http://t.co/dKHOOqPJIL"	2	0.511399656	0
charliehebdo	553225828625297408	90034304	2015-01-08 16:24:50+00:00	Here are some short profiles of the four cartoonists who were killed yesterday at Charlie Hebdo: http://t.co/q0cPbnxtBz	1	0.799308692	0
charliehebdo	552817711617552385	635608354	2015-01-07 13:23:07+00:00	"Somewhere, Marine Le Pen is planning her presidential inauguration &amp; figuring out where Putin's guest of honor seat will be. #CharlieHebdo"	2	0.819982875	0
charliehebdo	553118438332571648	3108351	2015-01-08 09:18:06+00:00	A look at the irreverent covers of #CharlieHebdo: http://t.co/qf1IrCuONy http://t.co/WEDybNqLub	2	0.820019036	0
charliehebdo	552834732325879809	1367531	2015-01-07 14:30:46+00:00	White House @PressSec says shooting at #CharlieHebdo office seems to be an attack on freedom of press. #ParisShooting http://t.co/zulRpKriuv	2	0.820050015	0
charliehebdo	552819983915700224	17152053	2015-01-07 13:32:09+00:00	"""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011 http://t.co/0XTOpHNGjw"	1	0.880577879	0
charliehebdo	552838341843226624	14293310	2015-01-07 14:45:06+00:00	"The controversial history of France's ""Charlie Hebdo"" http://t.co/pzIz1L6X9k"	1	0.880412968	0
charliehebdo	552819824007872512	136359464	2015-01-07 13:31:31+00:00	"What Charlie Hebdo does, and why terrorists use it as ""a pretext to justify their violence."" By @emserre, from 2012. http://t.co/BIXn9x5GAp"	1	0.664813435	0
charliehebdo	553544566042009600	5402612	2015-01-09 13:31:23+00:00	Photo posted online shows scene by Paris supermarket where gunman reportedly holding hostages http://t.co/Ya62OhLzBz http://t.co/hV8jt1fgum	2	0.820021156	0
charliehebdo	552848704819183616	403584093	2015-01-07 15:26:17+00:00	The attack on Charlie Hebdo is an obscenity. Everyone civilized must show solidarity with France. Vive la France! Vive la presse libre!	2	0.862503185	0
charliehebdo	552838287929663489	315878798	2015-01-07 14:44:53+00:00	"Does somebody want to tell me how ISIS isn't Islam again, after murdering 12 in #France over a cartoon over muhammed? http://t.co/rmgzDNrJVO"	2	0.792158443	0
charliehebdo	552822076676255744	19062754	2015-01-07 13:40:28+00:00	"Cartoon from The New Yorker, September 2012 #CharlieHebdo http://t.co/CeU2nZutSr"	1	0.880505562	0
charliehebdo	553586538928676864	807095	2015-01-09 16:18:10+00:00	Live video from standoff north of Paris with brothers suspected in the Charlie Hebdo attack http://t.co/mPaB3pGQdA http://t.co/1MU2eqChai	1	0.880412968	0
charliehebdo	552839190921351168	243249906	2015-01-07 14:48:29+00:00	"even after #CharlieHebdo massacre,journalists like @sagarikaGhose (in todays #HindustanTimes) wl continue t defend #islam &amp; run down Hindus"	2	0.851381084	0
charliehebdo	552834996265054208	22800916	2015-01-07 14:31:48+00:00	UKIP's Culture Spokesman @prwhittle: Freedom is the very bedrock of Western democracy. It is non-negotiable. #CharlieHebdo	2	0.820045799	0
charliehebdo	553117778870169600	1172992904	2015-01-08 09:15:29+00:00	.@Maryam_Rajavi message regarding the terrorist attacks in #Paris. #Iran #IranTalks #CharlieHebdo #JeSuisCharlie http://t.co/qzSu2oYs14	1	0.880412968	0
charliehebdo	552822465047437314	37675954	2015-01-07 13:42:01+00:00	Terrorists have opened fire in the Charlie Hebdo newsroom in Paris killing twelve people and wounding many others: http://t.co/qX1u3uVsGF	1	0.880505562	0
charliehebdo	553133340795363328	21661279	2015-01-08 10:17:19+00:00	Illustrators and cartoonists respond to the horrific attack at Charlie Hebdo #JeSuisCharlie http://t.co/lpy41iM6zE http://t.co/r6ERv3PFRg	2	0.820019036	0
charliehebdo	553566829273423872	487600344	2015-01-09 14:59:51+00:00	Likely the best #CharlieHebdo solidarity sign yet. #JeSuisCharlie http://t.co/JJ2TmF7TYa	2	0.819987782	0
charliehebdo	553125364520992768	77685623	2015-01-08 09:45:38+00:00	How come HR organisations in the west give awards to supporter of such actions as @AbdulEla who was awarded by Karama 2013 #CharlieHebdo	1	0.664813435	0
charliehebdo	552827133500719104	14138785	2015-01-07 14:00:34+00:00	How the #CharlieHebdo terrorist attack unfolded: http://t.co/yxqCbTWoon http://t.co/t2ryyDt2R2	2	0.820021156	0
charliehebdo	553514505633017856	14287669	2015-01-09 11:31:56+00:00	In case you are confused #CharlieHebdo http://t.co/AqQbtxnDDr	2	0.878620216	0
charliehebdo	552834754056556544	44148621	2015-01-07 14:30:51+00:00	"""I may not agree with what you say but will defend your right to say it."" - Voltaire #shocked #JeSuisCharlie http://t.co/DtA3cdpUhU"	2	0.875594135	0
charliehebdo	553161458931236864	357584312	2015-01-08 12:09:03+00:00	We stand with Charlie Hebdo in rejecting oppression and violence in all its forms. http://t.co/cDL1yKX1wo http://t.co/Nu6KlDe0e6	2	0.878620216	0
charliehebdo	553151980928262144	868112707	2015-01-08 11:31:23+00:00	.@afp Staff observe minute of silence at #AFP headquarters for the victims of #CharlieHebdo #JeSuisCharlie http://t.co/noUJJiScxd	1	0.880412968	0
charliehebdo	552849662991151104	292777349	2015-01-07 15:30:05+00:00	BREAKING NEWS: The 4 French cartoonists killed in #CharlieHebdo terror attack today. RIP http://t.co/CjmNTDWgzP	2	0.82002498	0
charliehebdo	553214219899117568	16973333	2015-01-08 15:38:42+00:00	Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdo http://t.co/FLxOuc7MA9 http://t.co/Gxk5jwgkyv	1	0.880412968	0
charliehebdo	553491924015783936	14831475	2015-01-09 10:02:12+00:00	Journalists in Beijing gather for #JeSuisCharlie photo. Police are not pleased http://t.co/JzgjhtaD88 (AFP) http://t.co/RKBmlSDygM	2	0.820019036	0
charliehebdo	552981296839131136	23570520	2015-01-08 00:13:09+00:00	Good article on why we are not all Charlie Hebdo http://t.co/MJ6d6GcRX5 . http://t.co/QMIHUiv7zk … via @pennjillette and @SaHreports	2	0.91008079	0
charliehebdo	552792518870708224	249108233	2015-01-07 11:43:01+00:00	"More Charlie Hebdo covers, including ""the life of Mohamed"". These are people willing to kill over a cartoon. http://t.co/VAEnDpBYSu"	2	0.820019036	0
charliehebdo	553129117215100928	2147647676	2015-01-08 10:00:32+00:00	#Iran's regime been the pioneer in initiating and nourishing the killing Fatwa! #JeSuisCharlie http://t.co/hlgF1Ugkjl http://t.co/dI7iz9SxJ1	2	0.820121009	0
charliehebdo	553578250186665984	2461887810	2015-01-09 15:45:14+00:00	These cartoons are poignant tributes to victims of the Charlie Hebdo attack http://t.co/WrJDKBeYXI http://t.co/iVs8lDncV3	2	0.820019036	0
charliehebdo	553227389061582848	15438913	2015-01-08 16:31:02+00:00	Anti-terror police close in on #CharlieHebdo suspects in tiny French village http://t.co/Sj4HijDF9f http://t.co/0xwZI3uUtq	1	0.880412968	0
charliehebdo	553216451780554752	23818581	2015-01-08 15:47:35+00:00	This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks http://t.co/DuFup9v1iH http://t.co/kSgh0NujBW	2	0.84727553	0
charliehebdo	553232531827740672	852269288	2015-01-08 16:51:28+00:00	"This morning in France, anti-Muslim terrorists threw 2 or 3 grenades into a mosque No injuries http://t.co/8WKHxSO92b http://t.co/LJiPciR6Hm"	1	0.880500145	0
charliehebdo	553145859089920000	15028398	2015-01-08 11:07:04+00:00	Response to horrific #CharlieHebdo murders should be to protect civil liberties not limit them. Not an excuse for more mass surveillance.	2	0.871865762	0
charliehebdo	552835221859483649	759251	2015-01-07 14:32:42+00:00	"""Our thoughts are w/our allies over in France,"" @WhiteHouse spokesman says. http://t.co/oIBZTyu4kL #CharlieHebdo https://t.co/sS7gDSD1tq"	2	0.83210595	0
charliehebdo	552800222553079809	558040899	2015-01-07 12:13:38+00:00	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9	1	0.880433371	0
